frame,id,x,y,image_index,map,seed
61,34,614,533,0,corridor,1000
61,35,613,544,0,corridor,1000
61,36,572,531,0,corridor,1000
61,37,552,591,0,corridor,1000
61,38,608,594,0,corridor,1000
61,39,390,542,0,corridor,1000
62,0,177,131,0,corridor,1000
62,1,245,263,0,corridor,1000
62,2,134,83,0,corridor,1000
62,3,182,338,0,corridor,1000
62,4,139,97,0,corridor,1000
62,5,276,264,0,corridor,1000
62,6,386,145,0,corridor,1000
62,7,142,242,0,corridor,1000
62,8,223,279,0,corridor,1000
62,9,101,187,0,corridor,1000
62,10,171,304,0,corridor,1000
62,11,224,155,0,corridor,1000
62,12,108,313,0,corridor,1000
62,13,288,243,0,corridor,1000
62,14,300,291,0,corridor,1000
62,15,96,267,0,corridor,1000
62,16,192,221,0,corridor,1000
62,17,187,311,0,corridor,1000
62,18,72,281,0,corridor,1000
62,19,47,177,0,corridor,1000
62,20,556,577,0,corridor,1000
62,21,461,548,0,corridor,1000
62,22,513,654,0,corridor,1000
62,23,630,466,0,corridor,1000
62,24,544,612,0,corridor,1000
62,25,669,419,0,corridor,1000
62,26,598,465,0,corridor,1000
62,27,663,517,0,corridor,1000
62,28,599,427,0,corridor,1000
62,29,480,602,0,corridor,1000
62,30,387,571,0,corridor,1000
62,31,424,443,0,corridor,1000
62,32,524,416,0,corridor,1000
62,33,409,557,0,corridor,1000
62,34,612,534,0,corridor,1000
62,35,611,543,0,corridor,1000
62,36,572,533,0,corridor,1000
62,37,551,593,0,corridor,1000
62,38,608,596,0,corridor,1000
62,39,388,544,0,corridor,1000
63,0,178,129,0,corridor,1000
63,1,244,265,0,corridor,1000
63,2,132,82,0,corridor,1000
63,3,182,340,0,corridor,1000
63,4,140,95,0,corridor,1000
63,5,275,266,0,corridor,1000
63,6,388,145,0,corridor,1000
63,7,141,244,0,corridor,1000
63,8,221,280,0,corridor,1000
63,9,99,186,0,corridor,1000
63,10,171,306,0,corridor,1000
63,11,226,155,0,corridor,1000
63,12,109,315,0,corridor,1000
63,13,289,245,0,corridor,1000
63,14,302,293,0,corridor,1000
63,15,94,268,0,corridor,1000
63,16,192,222,0,corridor,1000
63,17,186,312,0,corridor,1000
63,18,70,280,0,corridor,1000
63,19,48,175,0,corridor,1000
63,20,557,578,0,corridor,1000
63,21,463,547,0,corridor,1000
63,22,512,652,0,corridor,1000
63,23,632,465,0,corridor,1000
63,24,544,614,0,corridor,1000
63,25,668,420,0,corridor,1000
63,26,600,466,0,corridor,1000
63,27,661,517,0,corridor,1000
63,28,601,426,0,corridor,1000
63,29,478,603,0,corridor,1000
63,30,389,570,0,corridor,1000
63,31,422,444,0,corridor,1000
63,32,523,418,0,corridor,1000
63,33,408,559,0,corridor,1000
63,34,610,534,0,corridor,1000
63,35,609,543,0,corridor,1000
63,36,573,535,0,corridor,1000
63,37,549,594,0,corridor,1000
63,38,609,598,0,corridor,1000
63,39,387,545,0,corridor,1000
64,0,179,128,0,corridor,1000
64,1,244,267,0,corridor,1000
64,2,130,82,0,corridor,1000
64,3,183,341,0,corridor,1000
64,4,140,93,0,corridor,1000
64,5,275,268,0,corridor,1000
64,6,390,144,0,corridor,1000
64,7,140,246,0,corridor,1000
64,8,219,281,0,corridor,1000
64,9,98,184,0,corridor,1000
64,10,172,308,0,corridor,1000
64,11,228,156,0,corridor,1000
64,12,109,315,0,corridor,1000
64,13,289,247,0,corridor,1000
64,14,303,294,0,corridor,1000
64,15,92,269,0,corridor,1000
64,16,191,224,0,corridor,1000
64,17,184,314,0,corridor,1000
64,18,68,279,0,corridor,1000
64,19,49,173,0,corridor,1000
64,20,559,579,0,corridor,1000
64,21,465,546,0,corridor,1000
64,22,511,651,0,corridor,1000
64,23,634,464,0,corridor,1000
64,24,544,616,0,corridor,1000
64,25,667,422,0,corridor,1000
64,26,602,466,0,corridor,1000
64,27,659,517,0,corridor,1000
64,28,603,426,0,corridor,1000
64,29,476,603,0,corridor,1000
64,30,390,569,0,corridor,1000
64,31,420,444,0,corridor,1000
64,32,521,419,0,corridor,1000
64,33,407,560,0,corridor,1000
64,34,608,534,0,corridor,1000
64,35,607,543,0,corridor,1000
64,36,573,537,0,corridor,1000
64,37,548,596,0,corridor,1000
64,38,611,599,0,corridor,1000
64,39,386,547,0,corridor,1000
65,0,180,126,0,corridor,1000
65,1,243,269,0,corridor,1000
65,2,129,81,0,corridor,1000
65,3,184,343,0,corridor,1000
65,4,140,91,0,corridor,1000
65,5,275,270,0,corridor,1000
65,6,392,144,0,corridor,1000
65,7,139,248,0,corridor,1000
65,8,217,281,0,corridor,1000
65,9,96,183,0,corridor,1000
65,10,172,310,0,corridor,1000
65,11,229,157,0,corridor,1000
65,12,108,313,0,corridor,1000
65,13,289,249,0,corridor,1000
65,14,305,295,0,corridor,1000
65,15,90,270,0,corridor,1000
65,16,190,226,0,corridor,1000
65,17,183,315,0,corridor,1000
65,18,66,278,0,corridor,1000
65,19,49,171,0,corridor,1000
65,20,561,580,0,corridor,1000
65,21,467,545,0,corridor,1000
65,22,509,650,0,corridor,1000
65,23,636,464,0,corridor,1000
65,24,544,618,0,corridor,1000
65,25,665,424,0,corridor,1000
65,26,604,467,0,corridor,1000
65,27,657,517,0,corridor,1000
65,28,605,426,0,corridor,1000
65,29,474,604,0,corridor,1000
65,30,392,568,0,corridor,1000
65,31,418,444,0,corridor,1000
65,32,519,420,0,corridor,1000
65,33,406,562,0,corridor,1000
65,34,606,534,0,corridor,1000
65,35,605,542,0,corridor,1000
65,36,573,539,0,corridor,1000
65,37,547,597,0,corridor,1000
65,38,612,601,0,corridor,1000
65,39,385,548,0,corridor,1000
66,0,181,124,0,corridor,1000
66,1,243,270,0,corridor,1000
66,2,127,81,0,corridor,1000
66,3,185,345,0,corridor,1000
66,4,141,89,0,corridor,1000
66,5,275,272,0,corridor,1000
66,6,394,144,0,corridor,1000
66,7,138,249,0,corridor,1000
66,8,215,282,0,corridor,1000
66,9,94,182,0,corridor,1000
66,10,173,312,0,corridor,1000
66,11,231,157,0,corridor,1000
66,12,107,311,0,corridor,1000
66,13,289,251,0,corridor,1000
66,14,307,296,0,corridor,1000
66,15,88,270,0,corridor,1000
66,16,189,228,0,corridor,1000
66,17,182,317,0,corridor,1000
66,18,65,277,0,corridor,1000
66,19,50,170,0,corridor,1000
66,20,562,582,0,corridor,1000
66,21,468,545,0,corridor,1000
66,22,507,648,0,corridor,1000
66,23,638,463,0,corridor,1000
66,24,544,620,0,corridor,1000
66,25,664,425,0,corridor,1000
66,26,605,468,0,corridor,1000
66,27,655,517,0,corridor,1000
66,28,607,425,0,corridor,1000
66,29,472,604,0,corridor,1000
66,30,394,567,0,corridor,1000
66,31,416,445,0,corridor,1000
66,32,517,420,0,corridor,1000
66,33,405,564,0,corridor,1000
66,34,605,534,0,corridor,1000
66,35,603,542,0,corridor,1000
66,36,573,541,0,corridor,1000
66,37,545,598,0,corridor,1000
66,38,613,603,0,corridor,1000
66,39,383,550,0,corridor,1000
67,0,182,122,0,corridor,1000
67,1,242,272,0,corridor,1000
67,2,125,81,0,corridor,1000
67,3,185,347,0,corridor,1000
67,4,141,87,0,corridor,1000
67,5,275,274,0,corridor,1000
67,6,396,143,0,corridor,1000
67,7,136,251,0,corridor,1000
67,8,213,282,0,corridor,1000
67,9,93,181,0,corridor,1000
67,10,173,314,0,corridor,1000
67,11,233,158,0,corridor,1000
67,12,106,310,0,corridor,1000
67,13,289,253,0,corridor,1000
67,14,308,297,0,corridor,1000
67,15,87,271,0,corridor,1000
67,16,188,229,0,corridor,1000
67,17,181,319,0,corridor,1000
67,18,63,276,0,corridor,1000
67,19,51,168,0,corridor,1000
67,20,564,583,0,corridor,1000
67,21,470,544,0,corridor,1000
67,22,506,647,0,corridor,1000
67,23,640,462,0,corridor,1000
67,24,544,622,0,corridor,1000
67,25,663,427,0,corridor,1000
67,26,607,469,0,corridor,1000
67,27,653,517,0,corridor,1000
67,28,609,425,0,corridor,1000
67,29,470,605,0,corridor,1000
67,30,396,566,0,corridor,1000
67,31,414,445,0,corridor,1000
67,32,516,421,0,corridor,1000
67,33,404,566,0,corridor,1000
67,34,603,534,0,corridor,1000
67,35,601,542,0,corridor,1000
67,36,573,543,0,corridor,1000
67,37,544,600,0,corridor,1000
67,38,614,604,0,corridor,1000
67,39,382,551,0,corridor,1000
68,0,183,121,0,corridor,1000
68,1,242,274,0,corridor,1000
68,2,123,81,0,corridor,1000
68,3,186,349,0,corridor,1000
68,4,141,85,0,corridor,1000
68,5,275,276,0,corridor,1000
68,6,398,143,0,corridor,1000
68,7,135,252,0,corridor,1000
68,8,211,283,0,corridor,1000
68,9,91,180,0,corridor,1000
68,10,174,316,0,corridor,1000
68,11,235,159,0,corridor,1000
68,12,105,308,0,corridor,1000
68,13,289,255,0,corridor,1000
68,14,310,298,0,corridor,1000
68,15,85,272,0,corridor,1000
68,16,187,231,0,corridor,1000
68,17,180,320,0,corridor,1000
68,18,61,276,0,corridor,1000
68,19,51,166,0,corridor,1000
68,20,566,584,0,corridor,1000
68,21,472,543,0,corridor,1000
68,22,504,646,0,corridor,1000
68,23,641,462,0,corridor,1000
68,24,544,624,0,corridor,1000
68,25,661,428,0,corridor,1000
68,26,609,469,0,corridor,1000
68,27,651,516,0,corridor,1000
68,28,611,425,0,corridor,1000
68,29,468,605,0,corridor,1000
68,30,397,565,0,corridor,1000
68,31,412,446,0,corridor,1000
68,32,514,422,0,corridor,1000
68,33,403,567,0,corridor,1000
68,34,601,535,0,corridor,1000
68,35,599,541,0,corridor,1000
68,36,573,545,0,corridor,1000
68,37,542,601,0,corridor,1000
68,38,615,606,0,corridor,1000
68,39,380,552,0,corridor,1000
69,0,184,119,0,corridor,1000
69,1,242,276,0,corridor,1000
69,2,121,81,0,corridor,1000
69,3,187,351,0,corridor,1000
69,4,141,83,0,corridor,1000
69,5,275,278,0,corridor,1000
69,6,400,143,0,corridor,1000
69,7,134,254,0,corridor,1000
69,8,210,283,0,corridor,1000
69,9,90,178,0,corridor,1000
69,10,175,318,0,corridor,1000
69,11,237,160,0,corridor,1000
69,12,104,306,0,corridor,1000
69,13,290,257,0,corridor,1000
69,14,312,299,0,corridor,1000
69,15,83,273,0,corridor,1000
69,16,186,233,0,corridor,1000
69,17,178,321,0,corridor,1000
69,18,59,275,0,corridor,1000
69,19,52,164,0,corridor,1000
69,20,568,585,0,corridor,1000
69,21,474,542,0,corridor,1000
69,22,502,645,0,corridor,1000
69,23,643,461,0,corridor,1000
69,24,544,626,0,corridor,1000
69,25,660,429,0,corridor,1000
69,26,611,469,0,corridor,1000
69,27,649,516,0,corridor,1000
69,28,613,425,0,corridor,1000
69,29,466,606,0,corridor,1000
69,30,399,564,0,corridor,1000
69,31,410,446,0,corridor,1000
69,32,512,422,0,corridor,1000
69,33,402,569,0,corridor,1000
69,34,599,535,0,corridor,1000
69,35,597,541,0,corridor,1000
69,36,573,547,0,corridor,1000
69,37,541,603,0,corridor,1000
69,38,616,608,0,corridor,1000
69,39,379,553,0,corridor,1000
70,0,185,117,0,corridor,1000
70,1,241,278,0,corridor,1000
70,2,119,81,0,corridor,1000
70,3,188,352,0,corridor,1000
70,4,142,81,0,corridor,1000
70,5,276,280,0,corridor,1000
70,6,402,142,0,corridor,1000
70,7,133,256,0,corridor,1000
70,8,208,284,0,corridor,1000
70,9,88,177,0,corridor,1000
70,10,176,319,0,corridor,1000
70,11,239,160,0,corridor,1000
70,12,103,304,0,corridor,1000
70,13,290,259,0,corridor,1000
70,14,313,300,0,corridor,1000
70,15,81,274,0,corridor,1000
70,16,185,235,0,corridor,1000
70,17,177,323,0,corridor,1000
70,18,57,274,0,corridor,1000
70,19,53,162,0,corridor,1000
70,20,569,586,0,corridor,1000
70,21,476,542,0,corridor,1000
70,22,501,644,0,corridor,1000
70,23,645,460,0,corridor,1000
70,24,545,628,0,corridor,1000
70,25,658,430,0,corridor,1000
70,26,613,470,0,corridor,1000
70,27,647,516,0,corridor,1000
70,28,615,425,0,corridor,1000
70,29,464,606,0,corridor,1000
70,30,401,563,0,corridor,1000
70,31,408,446,0,corridor,1000
70,32,510,423,0,corridor,1000
70,33,401,571,0,corridor,1000
70,34,597,535,0,corridor,1000
70,35,595,541,0,corridor,1000
70,36,573,549,0,corridor,1000
70,37,540,605,0,corridor,1000
70,38,617,610,0,corridor,1000
70,39,377,555,0,corridor,1000
71,0,186,116,0,corridor,1000
71,1,241,280,0,corridor,1000
71,2,117,82,0,corridor,1000
71,3,190,354,0,corridor,1000
71,4,142,79,0,corridor,1000
71,5,276,282,0,corridor,1000
71,6,404,142,0,corridor,1000
71,7,132,258,0,corridor,1000
71,8,206,284,0,corridor,1000
71,9,87,176,0,corridor,1000
71,10,176,321,0,corridor,1000
71,11,241,161,0,corridor,1000
71,12,103,302,0,corridor,1000
71,13,290,261,0,corridor,1000
71,14,315,302,0,corridor,1000
71,15,80,275,0,corridor,1000
71,16,184,236,0,corridor,1000
71,17,175,324,0,corridor,1000
71,18,56,273,0,corridor,1000
71,19,53,160,0,corridor,1000
71,20,571,587,0,corridor,1000
71,21,478,541,0,corridor,1000
71,22,499,643,0,corridor,1000
71,23,647,459,0,corridor,1000
71,24,545,630,0,corridor,1000
71,25,656,431,0,corridor,1000
71,26,615,470,0,corridor,1000
71,27,645,516,0,corridor,1000
71,28,617,425,0,corridor,1000
71,29,462,607,0,corridor,1000
71,30,403,562,0,corridor,1000
71,31,406,446,0,corridor,1000
71,32,508,424,0,corridor,1000
71,33,400,573,0,corridor,1000
71,34,595,535,0,corridor,1000
71,35,593,541,0,corridor,1000
71,36,573,551,0,corridor,1000
71,37,539,606,0,corridor,1000
71,38,618,611,0,corridor,1000
71,39,376,556,0,corridor,1000
72,0,188,114,0,corridor,1000
72,1,240,282,0,corridor,1000
72,2,115,82,0,corridor,1000
72,3,191,355,0,corridor,1000
72,4,142,77,0,corridor,1000
72,5,276,284,0,corridor,1000
72,6,406,142,0,corridor,1000
72,7,131,259,0,corridor,1000
72,8,204,285,0,corridor,1000
72,9,85,174,0,corridor,1000
72,10,177,323,0,corridor,1000
72,11,243,162,0,corridor,1000
72,12,102,300,0,corridor,1000
72,13,290,263,0,corridor,1000
72,14,317,303,0,corridor,1000
72,15,78,276,0,corridor,1000
72,16,183,238,0,corridor,1000
72,17,174,326,0,corridor,1000
72,18,54,272,0,corridor,1000
72,19,54,158,0,corridor,1000
72,20,572,588,0,corridor,1000
72,21,480,541,0,corridor,1000
72,22,497,642,0,corridor,1000
72,23,649,458,0,corridor,1000
72,24,546,632,0,corridor,1000
72,25,655,432,0,corridor,1000
72,26,617,470,0,corridor,1000
72,27,643,516,0,corridor,1000
72,28,619,425,0,corridor,1000
72,29,460,607,0,corridor,1000
72,30,404,561,0,corridor,1000
72,31,404,447,0,corridor,1000
72,32,506,425,0,corridor,1000
72,33,400,575,0,corridor,1000
72,34,593,535,0,corridor,1000
72,35,591,540,0,corridor,1000
72,36,574,553,0,corridor,1000
72,37,537,608,0,corridor,1000
72,38,619,613,0,corridor,1000
72,39,374,557,0,corridor,1000
73,0,189,112,0,corridor,1000
73,1,239,284,0,corridor,1000
73,2,113,82,0,corridor,1000
73,3,192,357,0,corridor,1000
73,4,142,75,0,corridor,1000
73,5,276,286,0,corridor,1000
73,6,408,142,0,corridor,1000
73,7,130,261,0,corridor,1000
73,8,202,285,0,corridor,1000
73,9,84,173,0,corridor,1000
73,10,178,325,0,corridor,1000
73,11,244,162,0,corridor,1000
73,12,102,299,0,corridor,1000
73,13,290,265,0,corridor,1000
73,14,315,302,0,corridor,1000
73,15,76,278,0,corridor,1000
73,16,182,240,0,corridor,1000
73,17,173,327,0,corridor,1000
73,18,52,271,0,corridor,1000
73,19,54,156,0,corridor,1000
73,20,573,590,0,corridor,1000
73,21,482,540,0,corridor,1000
73,22,496,641,0,corridor,1000
73,23,651,458,0,corridor,1000
73,24,546,634,0,corridor,1000
73,25,653,434,0,corridor,1000
73,26,619,471,0,corridor,1000
73,27,641,516,0,corridor,1000
73,28,621,425,0,corridor,1000
73,29,458,607,0,corridor,1000
73,30,406,560,0,corridor,1000
73,31,402,447,0,corridor,1000
73,32,505,426,0,corridor,1000
73,33,399,576,0,corridor,1000
73,34,591,536,0,corridor,1000
73,35,589,540,0,corridor,1000
73,36,574,555,0,corridor,1000
73,37,536,609,0,corridor,1000
73,38,620,615,0,corridor,1000
73,39,373,559,0,corridor,1000
74,0,190,111,0,corridor,1000
74,1,238,286,0,corridor,1000
74,2,111,82,0,corridor,1000
74,3,194,358,0,corridor,1000
74,4,142,73,0,corridor,1000
74,5,276,288,0,corridor,1000
74,6,410,142,0,corridor,1000
74,7,129,263,0,corridor,1000
74,8,200,285,0,corridor,1000
74,9,83,171,0,corridor,1000
74,10,178,327,0,corridor,1000
74,11,246,163,0,corridor,1000
74,12,102,297,0,corridor,1000
74,13,290,267,0,corridor,1000
74,14,313,300,0,corridor,1000
74,15,75,279,0,corridor,1000
74,16,181,242,0,corridor,1000
74,17,171,329,0,corridor,1000
74,18,50,270,0,corridor,1000
74,19,55,154,0,corridor,1000
74,20,575,592,0,corridor,1000
74,21,483,539,0,corridor,1000
74,22,494,640,0,corridor,1000
74,23,653,457,0,corridor,1000
74,24,546,636,0,corridor,1000
74,25,651,435,0,corridor,1000
74,26,621,471,0,corridor,1000
74,27,639,516,0,corridor,1000
74,28,623,425,0,corridor,1000
74,29,456,608,0,corridor,1000
74,30,408,559,0,corridor,1000
74,31,402,447,0,corridor,1000
74,32,503,427,0,corridor,1000
74,33,398,578,0,corridor,1000
74,34,589,536,0,corridor,1000
74,35,587,539,0,corridor,1000
74,36,574,557,0,corridor,1000
74,37,535,611,0,corridor,1000
74,38,621,616,0,corridor,1000
74,39,371,560,0,corridor,1000
75,0,191,109,0,corridor,1000
75,1,237,288,0,corridor,1000
75,2,109,82,0,corridor,1000
75,3,195,359,0,corridor,1000
75,4,142,71,0,corridor,1000
75,5,276,290,0,corridor,1000
75,6,412,142,0,corridor,1000
75,7,129,265,0,corridor,1000
75,8,198,286,0,corridor,1000
75,9,81,170,0,corridor,1000
75,10,179,329,0,corridor,1000
75,11,248,164,0,corridor,1000
75,12,101,295,0,corridor,1000
75,13,290,269,0,corridor,1000
75,14,311,299,0,corridor,1000
75,15,73,280,0,corridor,1000
75,16,180,243,0,corridor,1000
75,17,170,330,0,corridor,1000
75,18,49,269,0,corridor,1000
75,19,55,152,0,corridor,1000
75,20,576,593,0,corridor,1000
75,21,485,539,0,corridor,1000
75,22,492,639,0,corridor,1000
75,23,655,457,0,corridor,1000
75,24,547,638,0,corridor,1000
75,25,650,436,0,corridor,1000
75,26,623,472,0,corridor,1000
75,27,637,515,0,corridor,1000
75,28,625,425,0,corridor,1000
75,29,454,608,0,corridor,1000
75,30,410,559,0,corridor,1000
75,31,404,447,0,corridor,1000
75,32,501,428,0,corridor,1000
75,33,397,580,0,corridor,1000
75,34,587,536,0,corridor,1000
75,35,585,538,0,corridor,1000
75,36,575,559,0,corridor,1000
75,37,534,612,0,corridor,1000
75,38,622,618,0,corridor,1000
75,39,369,561,0,corridor,1000
76,0,192,107,0,corridor,1000
76,1,237,289,0,corridor,1000
76,2,107,83,0,corridor,1000
76,3,197,361,0,corridor,1000
76,4,141,69,0,corridor,1000
76,5,275,292,0,corridor,1000
76,6,414,142,0,corridor,1000
76,7,128,266,0,corridor,1000
76,8,196,286,0,corridor,1000
76,9,80,168,0,corridor,1000
76,10,180,331,0,corridor,1000
76,11,250,164,0,corridor,1000
76,12,101,293,0,corridor,1000
76,13,290,271,0,corridor,1000
76,14,310,299,0,corridor,1000
76,15,71,281,0,corridor,1000
76,16,179,245,0,corridor,1000
76,17,169,332,0,corridor,1000
76,18,47,268,0,corridor,1000
76,19,56,150,0,corridor,1000
76,20,577,595,0,corridor,1000
76,21,487,538,0,corridor,1000
76,22,491,637,0,corridor,1000
76,23,657,456,0,corridor,1000
76,24,547,640,0,corridor,1000
76,25,648,437,0,corridor,1000
76,26,625,473,0,corridor,1000
76,27,635,515,0,corridor,1000
76,28,627,425,0,corridor,1000
76,29,452,608,0,corridor,1000
76,30,412,558,0,corridor,1000
76,31,406,446,0,corridor,1000
76,32,499,429,0,corridor,1000
76,33,397,582,0,corridor,1000
76,34,585,536,0,corridor,1000
76,35,584,538,0,corridor,1000
76,36,575,561,0,corridor,1000
76,37,533,614,0,corridor,1000
76,38,623,620,0,corridor,1000
76,39,368,562,0,corridor,1000
77,0,193,105,0,corridor,1000
77,1,237,291,0,corridor,1000
77,2,105,83,0,corridor,1000
77,3,195,359,0,corridor,1000
77,4,140,67,0,corridor,1000
77,5,275,294,0,corridor,1000
77,6,416,142,0,corridor,1000
77,7,127,268,0,corridor,1000
77,8,194,287,0,corridor,1000
77,9,78,167,0,corridor,1000
77,10,181,332,0,corridor,1000
77,11,252,165,0,corridor,1000
77,12,101,291,0,corridor,1000
77,13,291,273,0,corridor,1000
77,14,308,298,0,corridor,1000
77,15,70,282,0,corridor,1000
77,16,178,247,0,corridor,1000
77,17,168,334,0,corridor,1000
77,18,45,267,0,corridor,1000
77,19,56,148,0,corridor,1000
77,20,578,596,0,corridor,1000
77,21,489,537,0,corridor,1000
77,22,489,636,0,corridor,1000
77,23,658,456,0,corridor,1000
77,24,547,642,0,corridor,1000
77,25,646,438,0,corridor,1000
77,26,627,473,0,corridor,1000
77,27,634,514,0,corridor,1000
77,28,629,425,0,corridor,1000
77,29,450,609,0,corridor,1000
77,30,413,557,0,corridor,1000
77,31,408,447,0,corridor,1000
77,32,498,430,0,corridor,1000
77,33,396,584,0,corridor,1000
77,34,583,536,0,corridor,1000
77,35,582,537,0,corridor,1000
77,36,575,563,0,corridor,1000
77,37,532,616,0,corridor,1000
77,38,624,622,0,corridor,1000
77,39,366,563,0,corridor,1000
78,0,193,104,0,corridor,1000
78,1,236,293,0,corridor,1000
78,2,103,83,0,corridor,1000
78,3,194,358,0,corridor,1000
78,4,140,65,0,corridor,1000
78,5,275,296,0,corridor,1000
78,6,418,143,0,corridor,1000
78,7,126,270,0,corridor,1000
78,8,192,287,0,corridor,1000
78,9,77,166,0,corridor,1000
78,10,182,334,0,corridor,1000
78,11,254,165,0,corridor,1000
78,12,101,289,0,corridor,1000
78,13,291,275,0,corridor,1000
78,14,306,297,0,corridor,1000
78,15,68,283,0,corridor,1000
78,16,177,248,0,corridor,1000
78,17,167,335,0,corridor,1000
78,18,43,267,0,corridor,1000
78,19,57,147,0,corridor,1000
78,20,580,598,0,corridor,1000
78,21,491,537,0,corridor,1000
78,22,488,635,0,corridor,1000
78,23,660,455,0,corridor,1000
78,24,548,644,0,corridor,1000
78,25,644,439,0,corridor,1000
78,26,628,474,0,corridor,1000
78,27,632,514,0,corridor,1000
78,28,631,424,0,corridor,1000
78,29,448,609,0,corridor,1000
78,30,415,557,0,corridor,1000
78,31,410,447,0,corridor,1000
78,32,496,431,0,corridor,1000
78,33,397,582,0,corridor,1000
78,34,581,537,0,corridor,1000
78,35,580,536,0,corridor,1000
78,36,575,565,0,corridor,1000
78,37,531,618,0,corridor,1000
78,38,625,623,0,corridor,1000
78,39,365,565,0,corridor,1000
79,0,194,102,0,corridor,1000
79,1,236,295,0,corridor,1000
79,2,101,83,0,corridor,1000
79,3,192,357,0,corridor,1000
79,4,139,63,0,corridor,1000
79,5,275,298,0,corridor,1000
79,6,420,143,0,corridor,1000
79,7,125,272,0,corridor,1000
79,8,190,288,0,corridor,1000
79,9,75,164,0,corridor,1000
79,10,183,336,0,corridor,1000
79,11,256,165,0,corridor,1000
79,12,101,287,0,corridor,1000
79,13,292,277,0,corridor,1000
79,14,304,296,0,corridor,1000
79,15,66,284,0,corridor,1000
79,16,176,250,0,corridor,1000
79,17,166,337,0,corridor,1000
79,18,45,267,0,corridor,1000
79,19,57,145,0,corridor,1000
79,20,581,599,0,corridor,1000
79,21,493,536,0,corridor,1000
79,22,486,633,0,corridor,1000
79,23,662,455,0,corridor,1000
79,24,548,646,0,corridor,1000
79,25,643,440,0,corridor,1000
79,26,630,475,0,corridor,1000
79,27,630,514,0,corridor,1000
79,28,633,424,0,corridor,1000
79,29,446,609,0,corridor,1000
79,30,417,556,0,corridor,1000
79,31,412,447,0,corridor,1000
79,32,494,432,0,corridor,1000
79,33,397,580,0,corridor,1000
79,34,579,537,0,corridor,1000
79,35,578,535,0,corridor,1000
79,36,575,567,0,corridor,1000
79,37,530,619,0,corridor,1000
79,38,626,625,0,corridor,1000
79,39,363,566,0,corridor,1000
79,40,101,287,0,corridor,1000
80,0,195,100,0,corridor,1000
80,1,236,297,0,corridor,1000
80,2,99,82,0,corridor,1000
80,3,191,355,0,corridor,1000
80,4,139,61,0,corridor,1000
80,5,275,300,0,corridor,1000
80,6,422,144,0,corridor,1000
80,7,124,274,0,corridor,1000
80,8,188,289,0,corridor,1000
80,9,74,163,0,corridor,1000
80,10,184,338,0,corridor,1000
80,11,258,166,0,corridor,1000
80,12,101,285,0,corridor,1000
80,13,293,279,0,corridor,1000
80,14,302,295,0,corridor,1000
80,15,65,285,0,corridor,1000
80,16,174,252,0,corridor,1000
80,17,164,338,0,corridor,1000
80,18,47,268,0,corridor,1000
80,19,58,143,0,corridor,1000
80,20,582,601,0,corridor,1000
80,21,495,536,0,corridor,1000
80,22,485,632,0,corridor,1000
80,23,664,455,0,corridor,1000
80,24,549,648,0,corridor,1000
80,25,641,441,0,corridor,1000
80,26,632,476,0,corridor,1000
80,27,628,513,0,corridor,1000
80,28,635,424,0,corridor,1000
80,29,444,610,0,corridor,1000
80,30,419,555,0,corridor,1000
80,31,414,448,0,corridor,1000
80,32,493,433,0,corridor,1000
80,33,397,578,0,corridor,1000
80,34,577,537,0,corridor,1000
80,35,576,534,0,corridor,1000
80,36,575,569,0,corridor,1000
80,37,529,621,0,corridor,1000
80,38,627,627,0,corridor,1000
80,39,362,567,0,corridor,1000
80,40,100,285,0,corridor,1000
81,0,196,98,0,corridor,1000
81,1,235,299,0,corridor,1000
81,2,97,82,0,corridor,1000
81,3,189,354,0,corridor,1000
81,4,138,59,0,corridor,1000
81,5,275,302,0,corridor,1000
81,6,424,144,0,corridor,1000
81,7,124,275,0,corridor,1000
81,8,186,289,0,corridor,1000
81,9,73,161,0,corridor,1000
81,10,185,339,0,corridor,1000
81,11,260,166,0,corridor,1000
81,12,101,283,0,corridor,1000
81,13,293,280,0,corridor,1000
81,14,300,295,0,corridor,1000
81,15,63,286,0,corridor,1000
81,16,173,253,0,corridor,1000
81,17,163,340,0,corridor,1000
81,18,49,269,0,corridor,1000
81,19,58,141,0,corridor,1000
81,20,583,603,0,corridor,1000
81,21,497,535,0,corridor,1000
81,22,484,631,0,corridor,1000
81,23,666,455,0,corridor,1000
81,24,549,650,0,corridor,1000
81,25,639,442,0,corridor,1000
81,26,634,476,0,corridor,1000
81,27,626,513,0,corridor,1000
81,28,637,424,0,corridor,1000
81,29,442,610,0,corridor,1000
81,30,421,554,0,corridor,1000
81,31,416,448,0,corridor,1000
81,32,491,435,0,corridor,1000
81,33,397,576,0,corridor,1000
81,34,575,538,0,corridor,1000
81,35,575,533,0,corridor,1000
81,36,575,571,0,corridor,1000
81,37,528,623,0,corridor,1000
81,38,628,629,0,corridor,1000
81,39,360,569,0,corridor,1000
81,40,100,283,0,corridor,1000
82,0,197,97,0,corridor,1000
82,1,235,301,0,corridor,1000
82,2,95,82,0,corridor,1000
82,3,188,353,0,corridor,1000
82,4,138,58,0,corridor,1000
82,5,275,304,0,corridor,1000
82,6,426,145,0,corridor,1000
82,7,123,277,0,corridor,1000
82,8,184,290,0,corridor,1000
82,9,71,160,0,corridor,1000
82,10,186,341,0,corridor,1000
82,11,262,166,0,corridor,1000
82,12,101,281,0,corridor,1000
